ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales,year,month
10122,29,71.14,14,3.281669721197801e+26,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,80,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Small,18115379436262.992,2008,January
10135,23,87.31,11,2.644445335168931e+26,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,16261750628911.178,2010,January
10147,31,64.67,11,2.6092544826587403e+26,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,80,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Small,16153186938368.355,2012,January
10159,23,67.1,6,3.2181245577809816e+25,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Small,5672851626634.511,2013,January
10169,24,94.58,6,7.048300491051339e+26,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,26548635541306.71,2014,January
10180,28,71.14,1,2.4784213268190523e+26,11/11/2003 0:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",nan,Lille,nan,59000,France,EMEA,Rance,Martine,Small,15743002657749.418,2014,January
10191,44,66.29,7,5.238483303472771e+27,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Small,72377367342787.28,2014,January
10211,22,92.16,6,2.855756508176189e+26,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",nan,Paris,nan,75016,France,EMEA,Perrier,Dominique,Small,16898983721443.691,2005,January
10225,46,70.33,13,1.200017536742068e+28,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Medium,109545311937210.17,2006,January
10238,22,93.77,7,3.280142978570588e+26,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,80,S24_4620,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Small,18111165005516.867,2008,January
10252,38,87.31,3,1.4681846483828435e+28,5/26/2004 0:00,Shipped,2,5,2004,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",nan,Paris,nan,75016,France,EMEA,Perrier,Dominique,Medium,121168669563664.17,2009,January
10264,47,83.27,1,5.5041641933626624e+28,6/30/2004 0:00,Shipped,2,6,2004,Classic Cars,80,S24_4620,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Medium,234609552093742.8,2010,January
10276,48,75.18,7,2.875732396794768e+28,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,80,S24_4620,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,nan,Brickhaven,MA,58339,USA,nan,Barajas,Miguel,Medium,169579845406073.2,2012,January
10287,40,88.12,16,2.3827355170122246e+28,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Medium,154361119360162.22,2012,January
10299,32,80.84,1,2.005442734996406e+27,9/30/2004 0:00,Shipped,3,9,2004,Classic Cars,80,S24_4620,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,nan,Helsinki,nan,21240,Finland,EMEA,Karttunen,Matti,Small,44782169833499.65,2013,January
10310,49,97.01,14,2.606757771139099e+29,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,510564175313848.2,2014,January
10319,43,85.69,2,3.397729393762445e+28,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,nan,Kuo,Kee,Medium,184329308406515.9,2015,January
10331,41,100.0,2,1.1386048878946302e+30,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,nan,Philadelphia,PA,71270,USA,nan,Hernandez,Rosa,Medium,1067054304098263.9,2015,January
10343,30,100.0,1,8.500339217204183e+27,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Medium,92197284218160.05,2015,January
10355,28,95.39,9,2.589924124750845e+27,12/7/2004 0:00,Shipped,4,12,2004,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,50891297141562.87,2016,January
10363,43,100.0,9,4.982320799480836e+29,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,80,S24_4620,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",nan,Espoo,nan,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,705855565925553.6,2006,January
10378,41,100.0,2,3.2917921458893984e+29,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,573741417878245.8,2007,January
10390,30,82.42,10,1.3971110232589928e+27,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,37377948355400.58,2008,January
10103,31,100.0,3,1.1681384565744198e+28,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,96,S32_1268,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,nan,Stavern,nan,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,108080454133687.83,2004,January
10114,32,100.0,7,3.2732556545693663e+28,4/1/2003 0:00,Shipped,2,4,2003,Trucks and Buses,96,S32_1268,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",nan,Paris,nan,75012,France,EMEA,Bertrand,Marie,Medium,180921409859899.28,2007,January
10126,43,96.31,3,8.652043763714108e+28,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",nan,Madrid,nan,28023,Spain,EMEA,Sommer,Mart¡n,Medium,294143566370473.4,2008,January
10140,26,100.0,3,4.109375403451441e+27,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,96,S32_1268,Technics Stores Inc.,6505556809,9408 Furth Circle,nan,Burlingame,CA,94217,USA,nan,Hirano,Juri,Small,64104410171621.12,2010,January
10151,27,100.0,10,7.860779853986881e+27,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,96,S32_1268,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,88661039098280.83,2012,January
10164,24,100.0,1,2.3237650436900331e+27,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,96,S32_1268,Mini Auto Werke,7675-3555,Kirchgasse 6,nan,Graz,nan,8010,Austria,EMEA,Mendel,Roland,Small,48205446203619.29,2013,January
10175,22,100.0,8,1.242925285417136e+27,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Small,35255145516890.664,2014,January
10184,46,100.0,13,2.030566328899933e+29,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",nan,Sevilla,nan,41101,Spain,EMEA,Roel,Jose Pedro,Medium,450618056551214.2,2014,January
10194,37,97.27,3,2.814784297009408e+28,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",nan,Lyon,nan,69004,France,EMEA,Saveley,Mary,Medium,167773189068140.66,2014,January
10207,49,80.9,14,6.097570258600743e+28,12/9/2003 0:00,Shipped,4,12,2003,Trucks and Buses,96,S32_1268,Diecast Collectables,6175552555,6251 Ingle Ln.,nan,Boston,MA,51003,USA,nan,Franco,Valarie,Medium,246932587128567.2,2015,January
10217,21,100.0,3,6.450241862651782e+26,2/4/2004 0:00,Shipped,1,2,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Small,25397326360567.527,2006,January
10229,25,100.0,8,3.7031174417322905e+27,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,60853245120801.0,2007,January
10245,37,100.0,1,8.524348738464105e+28,5/4/2004 0:00,Shipped,2,5,2004,Trucks and Buses,96,S32_1268,Super Scale Inc.,2035559545,567 North Pendale Street,nan,New Haven,CT,97823,USA,nan,Murphy,Leslie,Medium,291964873545844.6,2009,January
10259,45,86.68,11,5.358599896786865e+28,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Medium,231486498456969.72,2010,January
10270,32,85.72,1,3.2052146974135856e+27,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,96,S32_1268,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,56614615581257.69,2011,January
10281,29,82.83,8,1.108371306031587e+27,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,96,S32_1268,Diecast Classics Inc.,2155551555,7586 Pompton St.,nan,Allentown,PA,70267,USA,nan,Yu,Kyung,Small,33292210891311.906,2012,January
10291,26,83.79,3,5.07369442324478e+26,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,96,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Small,22524862759281.754,2013,January
10305,28,100.0,12,9.818360120946986e+27,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,96,S32_1268,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,nan,Cambridge,MA,51247,USA,nan,Hernandez,Marta,Medium,99087638588004.44,2014,January
10313,27,87.64,6,9.82944652611286e+26,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,96,S32_1268,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,nan,Vancouver,BC,V3F 2K1,Canada,nan,Tannamuri,Yoshi,Small,31351948146985.793,2014,January
10324,20,98.18,11,2.210162405819938e+26,11/5/2004 0:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,nan,Frick,Michael,Small,14866614967166.998,2015,January
10335,44,100.0,1,2.5752941526168875e+29,11/19/2004 0:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,507473561145493.3,2015,January
10348,42,100.0,3,2.769125830305127e+30,11/1/2004 0:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",nan,Madrid,nan,28023,Spain,EMEA,Sommer,Mart¡n,Medium,1664069058153875.8,2015,January
10358,41,100.0,1,1.4779539333422036e+29,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,96,S32_1268,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,384441664409856.0,2016,January
10371,26,100.0,1,7.153581686631292e+28,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,267461804499844.28,2006,January
10382,26,100.0,6,2.895530187539419e+27,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,53810130900597.33,2007,January
10411,26,100.0,1,5.067971920770763e+27,5/1/2005 0:00,Shipped,2,5,2005,Trucks and Buses,96,S32_1268,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,nan,Montreal,Quebec,H1J 1C3,Canada,nan,Fresnisre,Jean,Small,71189689708347.25,2010,January
10425,41,86.68,11,2.5446149531822344e+28,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,96,S32_1268,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Medium,159518492758119.88,2010,January
10107,20,92.9,8,1.4202528755688603e+26,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,99,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Small,11917436282896.0,2005,January
10120,22,100.0,6,1.347103945627974e+27,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,36702914674831.67,2007,January
10133,23,100.0,1,2.37397235176169e+27,6/27/2003 0:00,Shipped,2,6,2003,Motorcycles,99,S32_1374,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,48723427134815.65,2009,January
10145,33,93.9,12,8.500339217204183e+27,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,99,S32_1374,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,nan,Pasadena,CA,90003,USA,nan,Young,Julie,Medium,92197284218160.05,2011,January
10168,28,100.0,7,1.2275305417504738e+28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,99,S32_1374,Technics Stores Inc.,6505556809,9408 Furth Circle,nan,Burlingame,CA,94217,USA,nan,Hirano,Juri,Medium,110793977352132.0,2013,January
10188,44,98.89,7,1.2848144933498588e+29,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,99,S32_1374,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",nan,Bergen,nan,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,358443090789857.3,2014,January
10210,46,79.91,5,3.3332792499204786e+28,1/12/2004 0:00,Shipped,1,1,2004,Motorcycles,99,S32_1374,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",nan,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,182572704693787.1,2005,January
10223,21,100.0,7,1.4092259314506416e+27,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,37539658115793.24,2006,January
10235,41,100.0,1,9.275201466292395e+28,4/2/2004 0:00,Shipped,2,4,2004,Motorcycles,99,S32_1374,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,nan,Tsawassen,BC,T2F 8M4,Canada,nan,Lincoln,Elizabeth,Medium,304552154257565.5,2008,January
10250,31,100.0,2,1.347116053751346e+28,5/11/2004 0:00,Shipped,2,5,2004,Motorcycles,99,S32_1374,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Medium,116065328748569.27,2009,January
10263,31,79.91,8,1.4180860865896218e+27,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,99,S32_1374,Gift Depot Inc.,2035552570,25593 South Bay Ln.,nan,Bridgewater,CT,97562,USA,nan,King,Julie,Small,37657483805873.46,2010,January
10275,23,81.91,7,1.5867850336110912e+26,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Small,12596765591258.303,2011,January
10285,37,98.89,12,3.212423599159436e+28,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,99,S32_1374,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,nan,Cambridge,MA,51247,USA,nan,Hernandez,Marta,Medium,179232351966921.3,2012,January
10297,26,100.0,2,4.43747571960923e+27,9/16/2004 0:00,Shipped,3,9,2004,Motorcycles,99,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,nan,2,Ireland,EMEA,Cassidy,Dean,Small,66614380726756.22,2013,January
10308,24,79.91,5,1.8302018037182743e+26,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,99,S32_1374,Mini Classics,9145554562,3758 North Pendale Street,nan,White Plains,NY,24067,USA,nan,Frick,Steve,Small,13528495125912.1,2014,January
10318,47,100.0,7,6.276519312402736e+29,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,Diecast Classics Inc.,2155551555,7586 Pompton St.,nan,Allentown,PA,70267,USA,nan,Yu,Kyung,Medium,792244868232211.1,2015,January
10329,45,63.91,11,4.680051698800796e+27,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Small,68410903361969.984,2015,January
10340,55,100.0,2,3.119807402494236e+30,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",nan,Barcelona,nan,8022,Spain,EMEA,Saavedra,Eduardo,Medium,1766297653991035.5,2015,January
10353,46,81.17,5,3.7776961294893658e+28,12/4/2004 0:00,Shipped,4,12,2004,Motorcycles,99,S32_1374,Gift Ideas Corp.,2035554407,2440 Pompton St.,nan,Glendale,CT,97561,USA,nan,Lewis,Dan,Medium,194362962765269.8,2016,January
10363,50,100.0,2,3.4991180584746826e+30,1/6/2005 0:00,Shipped,1,1,2005,Motorcycles,99,S32_1374,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",nan,Espoo,nan,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,1870592969749080.0,2006,January
10375,37,100.0,3,2.6544741370578215e+30,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Medium,1629255700330007.0,2007,January
10387,44,94.9,1,9.241683928929005e+28,3/2/2005 0:00,Shipped,1,3,2005,Motorcycles,99,S32_1374,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",nan,Singapore,nan,79903,Singapore,Japan,Natividad,Eric,Medium,304001380406882.44,2008,January
10401,49,100.0,1,3.8603007229698094e+29,4/3/2005 0:00,On Hold,2,4,2005,Motorcycles,99,S32_1374,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,nan,Newark,NJ,94019,USA,nan,Brown,William,Medium,621313183746314.0,2009,January
10416,45,100.0,2,2.6558990967377583e+29,5/10/2005 0:00,Shipped,2,5,2005,Motorcycles,99,S32_1374,L'ordine Souveniers,0522-556555,Strada Provinciale 124,nan,Reggio Emilia,nan,42100,Italy,EMEA,Moroni,Maurizio,Medium,515354159461021.4,2010,January
10108,27,43.45,13,3.5878011071446326e+24,3/3/2003 0:00,Shipped,1,3,2003,Motorcycles,40,S32_2206,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,nan,Makati City,nan,1227 MM,Philippines,Japan,Cruz,Arnold,Small,1894149177637.4512,2006,January
10122,31,44.66,17,1.3497188106206231e+25,5/8/2003 0:00,Shipped,2,5,2003,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Small,3673851943969.195,2008,January
10135,33,40.23,14,9.649654847070868e+24,7/2/2003 0:00,Shipped,3,7,2003,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,3106389358575.4614,2010,January
10145,31,35.8,1,2.3012180075824912e+24,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,40,S32_2206,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,nan,Pasadena,CA,90003,USA,nan,Young,Julie,Small,1516976600868.4812,2011,January
10159,35,35.4,9,5.553546991422319e+24,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,40,S32_2206,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Small,2356596484641.0,2013,January
10169,26,39.83,9,1.322724004330487e+24,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,1150097389063.4163,2014,January
10180,34,45.46,4,3.257367713840556e+25,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",nan,Lille,nan,59000,France,EMEA,Rance,Martine,Small,5707335379877.86,2014,January
10190,46,32.99,1,2.812685522710793e+25,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,5303475768503.891,2014,January
10211,41,42.24,9,8.092116563363371e+25,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",nan,Paris,nan,75016,France,EMEA,Perrier,Dominique,Small,8995619246813.068,2005,January
10224,43,39.43,2,6.829074667565311e+25,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",nan,Lille,nan,59000,France,EMEA,Rance,Martine,Small,8263821553957.534,2006,January
10237,26,40.23,2,1.4328048546841842e+24,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,40,S32_2206,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,nan,Frick,Michael,Small,1196998268454.9648,2008,January
10252,36,48.28,6,8.328333304220188e+25,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",nan,Paris,nan,75016,France,EMEA,Perrier,Dominique,Small,9125970252099.328,2009,January
10264,20,32.59,4,3.2577282132696663e+22,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,40,S32_2206,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Small,180491778573.69754,2010,January
10276,27,36.61,10,9.11397733703775e+23,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,40,S32_2206,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,nan,Brickhaven,MA,58339,USA,nan,Barajas,Miguel,Small,954671531838.975,2012,January
10285,37,41.03,1,2.821148376979749e+25,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,40,S32_2206,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,nan,Cambridge,MA,51247,USA,nan,Hernandez,Marta,Small,5311448368364.084,2012,January
10299,24,42.24,4,1.1155298860063235e+24,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,40,S32_2206,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,nan,Helsinki,nan,21240,Finland,EMEA,Karttunen,Matti,Small,1056186482590.2307,2013,January
10310,36,43.05,17,3.328168090970729e+25,10/16/2004 0:00,Shipped,4,10,2004,Motorcycles,40,S32_2206,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Small,5769027726550.401,2014,January
10319,29,38.22,5,2.277767777725637e+24,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,40,S32_2206,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,nan,Kuo,Kee,Small,1509227543389.5437,2015,January
